"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity","FirstName","LastName","Gender","Age","TelephonesFullPhone","lat","lon","county","city","state","fips","stateFips","HomePurchasePrice","LandValue","DwellingUnitSize","storeVisitFrequency","PropertyType","EstHomeValue","FamilyMagazineInHome","FemaleOrientedMagazineInHome","ReligiousMagazineInHome","GardeningMagazineInHome","CulinaryInterestMagazineInHome","HealthFitnessMagazineInHome","DoItYourselfMagazineInHome","FinancialMagazineInHome","InterestinCurrentAffairsPoliticsInHousehold","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
5044,"Mixed Gender Household","English/Welsh","Hispanic","Not Likely to have a child",9,"Likely Homeowner","",12,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown","1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","","Jamar","Stracke","F",40.5440874914559,"(684)-816-4268",39.14427,-76.81692,"Howard County","Savage","Maryland",24027,"24","$144000","$14000","1-Single Family Dwelling",6,"Condominium","$156000","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
2904,"Female Only Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","",15,"","","","Grad Degree - Extremely Likely","Other","","","","Yes","","2 book purchases in home","","","Yes","Yes","","Yes","1 religious contribution  in home","","Unknown","Yes","Yes","","","","","","","","","","Gudrun","Douglas","M",81.1975393028025,"(519)-736-9685",48.31139,-97.10778,"Marshall County","Big Woods","Minnesota",27089,"27","","$2000","1-Single Family Dwelling",8,"Unknown","$208028","","","","","1 culinary magazine purchase ","3 health and fitness magazine purchases","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
4139,"Mixed Gender Household","Irish","German","Not Likely to have a child",7,"Likely Homeowner","",15,"$100000-249999","Yes","","HS Diploma - Extremely Likely","Medical","","","Yes","","","","","","","","","Unknown","1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes","Rufus","Conroy","M",46.3513328776487,"(947)-683-7259",44.2894,-119.81736,"Crook County","Yu-ma Spring","Oregon",41013,"41","$196000","","1-Single Family Dwelling",6,"Residential","$217700","","","","","","","","","","Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3896,"Mixed Gender Household","German","English/Welsh","Known Data",9,"Likely Homeowner","",16,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Manufacturing","","","","","","","","","","","","Unknown","","","Unknown","Yes","","","","","","","","","","","Brooks","Harber","M",94.6056049213944,"(417)-197-4628",42.26456,-116.81806,"Owyhee County","Big Bend Reservoir","Idaho",16073,"16","","","1-Single Family Dwelling",6,"Residential","$135700","","","","","","","","","","Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5233,"Mixed Gender Household","Likely Af-Am (Modeled)","Scots","Modeled Not as Likely to have a child",3,"Likely Renter","",14,"","Yes","","Some College -Extremely Likely","Skilled Trades","","","","Yes","","2 book purchases in home","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Joaquin","Bartoletti","F",72.1804511278196,"(546)-532-9823",39.01866,-90.91514,"Lincoln County","Troy","Missouri",29113,"29","","","",5,"Apartment/Group Living","$180300","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
1317,"Male Only Household","English/Welsh","","Not Likely to have a child",2,"Likely Renter","",12,"$10000-24999","","","Some College -Extremely Likely","Unknown","","","","","","","","","","","","Unknown","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Bonny","Kub","M",91.5105946684894,"(496)-957-5894",30.50214,-87.9036,"Baldwin County","Fairhope","Alabama",1003,"1","","","1-Single Family Dwelling",4,"Residential","$137178","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
3986,"Mixed Gender Household","Indian/Hindu","Swedish","Known Data",7,"Likely Homeowner","",14,"$100000-249999","","","Unknown","Other","","","","Yes","","","","","","","","Unknown","","","Unknown","Yes","Yes","","","","","","","","","","Raymundo","Nitzsche","F",49.9822282980178,"(918)-186-5362",39.20795,-121.70636,"Sutter County","Tierra Buena","California",6101,"6","$116000","","1-Single Family Dwelling",4,"Residential","$187797","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4878,"Female Only Household","Italian","Hungarian","Known Data",5,"Likely Homeowner","Rooted Flower Power",14,"","Yes","","Unknown","Unknown","","Yes","","","","","","","","","","Unknown","1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes","Jayme","Heathcote","F",75.4668489405332,"(582)-516-8725",31.27407,-93.64212,"Sabine Parish","Fairdale","Louisiana",48403,"48","","$18000","1-Single Family Dwelling",4,"Residential","$137500","","","","","","","","","Yes","Republican","Protestant","","Unknown","Unknown","","","","","","",""
3821,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",14,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Hershel","Boehm","F",26.6466165413534,"(163)-835-5462",48.79351,-118.14472,"Stevens County","Dulwich","Washington",53065,"53","","$7000","1-Single Family Dwelling",6,"Residential","$237500","","","","","","","","","","Republican","Protestant","","Yes","Unknown","","","","","","",""
140,"Mixed Gender Household","Hungarian","English/Welsh","Not Likely to have a child",9,"Likely Renter","",15,"$100000-249999","","","Unknown","Management","","","Yes","","","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Lester","Considine","M",91.6582365003418,"(643)-198-9873",42.29279,-71.31663,"Norfolk County","Wellesley","Massachusetts",25017,"25","","$10000","5-9",5,"Apartment/Group Living","$163749","","","","","","1 health and fitness magazine purchase ","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
629,"Mixed Gender Household","English/Welsh","Czech","Modeled Likely to have a child",8,"Likely Homeowner","Senior Discounts",17,"$250000-499999","","","Unknown","Unknown","","Yes","","","","1 book purchase in home ","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","Yes","Chad","Roberts","F",66.8872180451128,"(893)-986-9356",45.25678,-123.16094,"Yamhill County","McMinnville","Oregon",41071,"41","","$23000","",8,"Residential","$237500","1 family-oriented magazine purchase ","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4641,"Mixed Gender Household","English/Welsh","","Known Data",7,"Likely Homeowner","No Place like Home",14,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Financial Services","","","","","","","","","","","","Unknown","1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","","Sol","Gorczany","F",76.9924812030075,"(648)-986-3892",32.90977,-116.46363,"San Diego County","Witches Broom Trail","California",6073,"6","$94000","$13000","",7,"Residential","$89400","","","","","","","","","","Republican","Protestant","","Yes","Unknown","","","","","","",""
1430,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",15,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Unknown","","","Unknown","Yes","","","Yes","","","","","","","Yes","Adella","Ziemann","F",92.6862611073137,"(524)-473-4521",33.37616,-112.10209,"Maricopa County","Laveen","Arizona",4013,"4","$231000","","1-Single Family Dwelling",8,"Residential","$307700","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
2170,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","Rooted Flower Power",12,"$50000-99999","Yes","","Unknown","Unknown","","","","","Yes","","","","Yes","","","Unknown","","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes","Lashunda","Goyette","F",26.3212576896787,"(675)-827-7145",40.41834,-100.43709,"Frontier County","Freedom","Nebraska",31063,"31","$35000","$9000","",6,"Residential","$127940","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2888,"Female Only Household","Scots","Korean","Known Data",8,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown","","","Unknown","Yes","","","","Yes","","","Yes","","","","Aurora","Jones","M",71.4586466165414,"(678)-281-9482",47.478,-112.78226,"Lewis and Clark County","Stoner Place","Montana",30049,"30","$53000","$10000","1-Single Family Dwelling",8,"Residential","$166000","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
431,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","Rooted Flower Power",15,"","","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes","","","Unknown","Yes","","","","Yes","","","Yes","","","","Kecia","Treutel","F",92.8311688311688,"(745)-867-6917",36.45113,-120.81053,"San Benito County","Ashurst Spring","California",6069,"6","","","1-Single Family Dwelling",6,"Unknown","$202157","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
4907,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",13,"$100000-249999","","","Bach Degree - Extremely Likely","Other","","","","","","","","","Yes","Yes","","Yes","","","Unknown","Yes","","","","","","","","","","","Mi","Mante","F",41.244019138756,"(381)-721-9135",39.7395,-84.17299,"Montgomery County","Dayton","Ohio",39113,"39","","$13000","1-Single Family Dwelling",4,"Unknown","$187797","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","","","Democratic","","","Unknown","Unknown","","","","","","",""
4620,"Mixed Gender Household","German","","Not Likely to have a child",NA,"Likely Homeowner","",13,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Cortney","Jacobs","F",64.9678742310321,"(693)-154-7154",39.37732,-119.93275,"Washoe County","Bronco (historical)","Nevada",32031,"32","$240000","$14000","1-Single Family Dwelling",4,"Residential","$276200","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
4651,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Renter","Bohemian Groove",13,"$5000-9999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Wm","Feest","M",50.4606971975393,"(912)-194-2754",35.60362,-109.74539,"Apache County","Sunrise Springs","Arizona",4001,"4","","$6000","1-Single Family Dwelling",5,"Residential","$174218","1 family-oriented magazine purchase ","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
3289,"Mixed Gender Household","Likely Af-Am (Modeled)","Irish","",8,"Likely Renter","",15,"","","","Unknown","Unknown","","","","","","","","","Yes","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Claire","Kovacek","F",68.1640464798359,"(162)-971-5932",38.27706,-80.63148,"Nicholas County","Craigsville","West Virginia",54067,"54","","$13000","1-Single Family Dwelling",8,"Apartment/Group Living","","","","","","","","","","Yes","Democratic","Catholic","","Yes","Yes","","","","","","",""
5819,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",9,"Likely Homeowner","",16,"","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Chi","Zulauf","M",77.6131237183869,"(354)-159-2834",29.27108,-82.33121,"Marion County","Blitchton","Florida",12083,"12","","$11000","101 and up",6,"Residential","$173500","2 family-oriented magazine purchases","","","","","1 health and fitness magazine purchase ","2 Do-It-Yourself magazine purchases","","","Republican","","","Unknown","Unknown","","","","","","",""
2820,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","No Place like Home",14,"","","","Bach Degree - Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Caroll","Mante","M",74.3294600136705,"(476)-146-2875",45.75213,-69.24341,"Piscataquis County","Little Female Pond","Maine",23021,"23","","$8000","1-Single Family Dwelling",8,"Residential","$271980","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","","","Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2449,"Mixed Gender Household","Polish","German","Not Likely to have a child",9,"Likely Homeowner","",15,"$25000-49999","","","Some College - Likely","Financial Services","","","Yes","","","","","","Yes","","","Yes","","1 political contribution  in home","Yes","Unknown","","","","","","","","","","","Karyn","Satterfield","F",44.3034859876965,"(759)-671-2359",37.83754,-91.68488,"Phelps County","Lake Spring","Missouri",29161,"29","","$16000","1-Single Family Dwelling",8,"Residential","$164500","","","","","","1 health and fitness magazine purchase ","1 Do-It-Yourself magazine purchase ","2 financial magazine purchases","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2491,"Mixed Gender Household","English/Welsh","Indian/Hindu","Not Likely to have a child",8,"","",14,"","","","Some College -Extremely Likely","Skilled Trades","","","Yes","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Dick","Dietrich","F",59.2836637047163,"(357)-532-7642",39.54616,-89.44676,"Christian County","Kincaid","Illinois",17021,"17","","$13000","1-Single Family Dwelling",7,"Residential","$242977","","1 female magazine purchase ","","3 gardening magazine purchases","","","2 Do-It-Yourself magazine purchases","","","Non-Partisan","Protestant","Yes","Unknown","Unknown","","","","","","",""
4586,"Mixed Gender Household","Hispanic","English/Welsh","Not Likely to have a child",0,"Likely Homeowner","No Place like Home",16,"$25000-49999","Yes","","Less than HS Diploma - Likely","Unknown","","","","","Yes","","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Santana","Lind","F",73.7443609022556,"(759)-473-3846",40.37701,-79.77227,"Westmoreland County","Monroeville","Pennsylvania",42003,"42","$211000","$4000","1-Single Family Dwelling",7,"Residential","$234900","","","","","","2 health and fitness magazine purchases","","","","Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2600,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",16,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Unknown","","","Yes","Yes","","","","","","","","","","","Candie","Rohan","M",28.0628844839371,"(463)-527-8279",41.49817,-72.25428,"New London County","Salem","Connecticut",9011,"9","$456000","$11000","1-Single Family Dwelling",8,"Residential","$488700","","","","","","","","","","Republican","Catholic","","Unknown","Unknown","","","","","","",""
